#;S;Ts;a1;a2;a3;a4;a5;a6;airHeatCap;albedo;atm_press;azim;cfc_column;ch4_column;co2_atmpres_share;co2_column;distanceFromPlanetCenter;div_Ts;div_cfc;div_ch4;div_co2;div_nh3;emissivity;frozenCO2;h20_column;h20ice_column;height;height_diff;id_cell;latitude;location;longitude;merid_wind;n1;n2;n2_atmpres_share;n2_column;n3;n4;n5;n6;name;neigh;neighbours;next_step_co2_column;nextstep_cfc_column;nextstep_ch4_column;nextstep_nh3_column;nh3_column;o3_columnpres;pCFC;pCH4;pCO2;pN2;pNH3;ppH2O;prevTs;regolithCO2inv;sh;solarZenithAngle;spec;sunMarsDist;tCFC;tCH4;tCO2;tH2O;tN2;tNH3;temp;thermFluxToSpace;x;y;z;zonal_wind
3811;1.0;179.70758788531583;286;174;231;338;30;100;719.71106;0.154938;530.554993;[30,100,174,231,286,338];0.0;0.0;0.964904;135.78566822845048;3383889.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003797;0.002955;1079.61499;214.80663066666662;3812;-59.130299;{-84.113503,-59.130299,0.0};-84.113503;0.227697;3;1779;0.016397;1.499629;1798;3584;3793;3811;'cell3811';[3793,3811,1779,1798,3,3584];[cell[2],cell[1778],cell[1797],cell[3583],cell[3792],cell[3810]];135.78566822845048;0.0;0.0;0.0;0.0;0.000012;0.0;0.0;0.0051646040434384;0.0000557975959804;0.0;0.0000002512257152;179.667694;1000.0;polygon ([{-87.05675149999999,-58.7064,0.0},{-83.7663995,-60.731749,0.0},{-87.05675149999999,-60.2922995,0.0},{-85.4037515,-57.4007495,0.0},{-82.58710099999999,-57.7407495,0.0},{-81.0461505,-59.414999,0.0},{-87.05675149999999,-58.7064,0.0}]);120.869705;0;1.557781;0.0;0.0;0.00000865858276478;0.0;0.0;0.0;179.667694;54.202141;-0.510382;0.052621;-0.858337;2.788926
3046;1.0;178.98158465451448;125;60;182;3;239;302;718.726624;0.259393;799.015564;[3,60,125,182,239,302];0.0;0.0;0.964294;204.85002527941904;3385457.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008278;0.000776;-3562.677979;214.56787133333341;3047;37.790699;{150.895004,37.790699,0.0};150.895004;3.295778;3039;3040;0.01669;2.324952;3046;3048;3055;3056;'cell3046';[3048,3040,3039,3046,3055,3056];[cell[3038],cell[3039],cell[3045],cell[3047],cell[3054],cell[3055]];204.85002527941904;0.0;0.0;0.0;0.0;0.00001;0.0;0.0;0.0077702158824056;0.0000865058840352;0.0;0.0000003368776104;178.944168;1000.0;polygon ([{152.63150000000002,36.818449,0.0},{149.05650300000002,38.6997985,0.0},{149.0610045,36.893049,0.0},{151.0074995,39.606399499999995,0.0},{150.83599850000002,35.97295,0.0},{152.8040005,38.641448999999994,0.0},{152.63150000000002,36.818449,0.0}]);142.209305;0;1.557781;0.0;0.0;0.00001044045728395;0.0;0.0;0.0;178.944168;57.212364;0.384389;-0.69047;0.612778;-0.438488
1905;1.0;160.4134644876945;203;137;262;70;325;17;692.467468;0.18604;491.518677;[17,70,137,203,262,325];0.0;0.0;0.962085;125.81798249888148;3381045.5;0.0;0.0;0.0;0.00000001030410896;0.0;0.0;0.00023846950121984;0.002341;0.003484;1384.83606;214.06129933333324;1906;-74.853203;{128.964996,-74.853203,0.0};128.964996;-2.742287;1891;1892;0.017737;1.384931;1905;1907;1921;1922;'cell1905';[1922,1907,1892,1891,1905,1921];[cell[1890],cell[1891],cell[1904],cell[1906],cell[1920],cell[1921]];125.81798249888148;0.0;0.0;0.0;0.0;0.000015;0.0;0.0;0.004784576258412;0.0000515299586756;0.0;0.00000021673427;160.374237;1000.0;polygon ([{125.8704985,-76.534851,0.0},{130.825996,-73.1059535,0.0},{125.55349700000001,-73.4895515,0.0},{134.9384995,-74.27255249999999,0.0},{122.35799750000001,-75.09559999999999,0.0},{133.77099600000003,-76.0670015,0.0},{125.8704985,-76.534851,0.0}]);105.146797;0;1.557781;0.0;0.0;0.00000836330427759;0.0;0.0;0.0;160.374237;35.121437;0.203162;-0.164314;-0.96526;-0.672618
3352;1.0;161.57109331277883;144;88;208;30;267;321;694.122131;0.253056;531.499695;[30,88,144,208,267,321];0.0;0.0;0.963955;136.35649780650476;3390386.0;0.0;0.0;0.0;0.00000001199277343;0.0;0.0;0.00000000203449177;0.005599;0.000628;932.83374;214.02910883333328;3353;39.358799;{-97.132103,39.358799,0.0};-97.132103;0.053387;3336;3337;0.016855;1.557102;3352;3354;3370;3371;'cell3352';[3354,3337,3336,3352,3370,3371];[cell[3335],cell[3336],cell[3351],cell[3353],cell[3369],cell[3370]];136.35649780650476;0.0;0.0;0.0;0.0;0.000003;0.0;0.0;0.0051814137673816;0.0000579360283752;0.0;0.0000002316917252;161.533508;1000.0;polygon ([{-95.843952,37.9790495,0.0},{-98.53965,40.693498500000004,0.0},{-99.4980505,39.249849499999996,0.0},{-96.057152,40.787549999999996,0.0},{-98.116253,37.907549,0.0},{-94.7559015,39.413749499999994,0.0},{-95.843952,37.9790495,0.0}]);140.641205;0;1.557781;0.0;0.0;0.00000867512939465;0.0;0.0;0.0;161.533508;38.910942;-0.767207;-0.095997;0.634175;4.731893
2098;1.0;189.74124755749014;129;69;189;9;252;310;733.159607;0.195133;521.870361;[9,69,129,189,252,310];0.0;0.0;0.963843;133.84209923759087;3390446.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006448;0.000211;1296.327637;213.43674699999988;2099;-38.409;{131.852997,-38.409,0.0};131.852997;-0.563466;2084;2085;0.016878;1.52477;2098;2100;2114;2115;'cell2098';[2100,2085,2084,2098,2114,2115];[cell[2083],cell[2084],cell[2097],cell[2099],cell[2113],cell[2114]];133.84209923759087;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0050756535084604;0.000056733032252;0.0;0.0000002477654084;189.702225;1000.0;polygon ([{133.64749899999998,-39.52705,0.0},{130.14749899999998,-37.258649500000004,0.0},{129.7214965,-38.94865,0.0},{132.195999,-36.6868,0.0},{131.500496,-40.131149,0.0},{133.90949999999998,-37.776799999999994,0.0},{133.64749899999998,-39.52705,0.0}]);141.591003;0;1.557781;0.0;0.0;0.00000860195850264;0.0;0.0;0.0;189.702225;67.82254;0.58367;-0.52283;-0.621271;-1.875393
3245;1.0;162.99589402704763;155;92;214;35;271;335;696.19873;0.277209;608.745728;[35,92,155,214,271,335];0.0;0.0;0.963983;156.2763685291958;3393957.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008783;0.000146;-537.351196;212.9746878333333;3246;18.7132;{-78.954903,18.7132,0.0};-78.954903;-0.0;3237;3238;0.01684;1.780184;3245;3247;3255;3256;'cell3245';[3247,3238,3237,3245,3255,3256];[cell[3236],cell[3237],cell[3244],cell[3246],cell[3254],cell[3255]];156.2763685291958;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.005918893105228;0.0000662363741984;0.0;0.0000003322266604;162.958969;1000.0;polygon ([{-78.217251,17.1678,0.0},{-79.7326015,20.24875,0.0},{-80.793053,18.756400499999998,0.0},{-77.8415035,20.1858505,0.0},{-80.0026515,17.208849999999998,0.0},{-77.1214525,18.6537,0.0},{-78.217251,17.1678,0.0}]);161.286804;0;1.557781;0.0;0.0;0.00000923051288796;0.0;0.0;0.0;162.958969;52.349625;-0.929593;0.181453;0.32083;0.0
3265;1.0;169.04024317011365;153;91;212;34;271;332;704.882874;0.285542;576.478699;[34,91,153,212,271,332];0.0;0.0;0.963758;147.93177493263457;3394119.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008093;0.00018;106.15406;212.12691783333332;3266;21.8694;{-84.3022,21.8694,0.0};-84.3022;-2.441899;3255;3256;0.016946;1.689632;3265;3267;3277;3278;'cell3265';[3267,3256,3255,3265,3277,3278];[cell[3254],cell[3255],cell[3264],cell[3266],cell[3276],cell[3277]];147.93177493263457;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0056046712396756;0.0000628671516032;0.0;0.0000003078184748;169.003555;1000.0;polygon ([{-83.4667015,20.334500499999997,0.0},{-85.18939950000001,23.3886005,0.0},{-86.201099,21.89085,0.0},{-83.230148,23.35015,0.0},{-85.30810149999999,20.36075,0.0},{-82.40625,21.82685,0.0},{-83.4667015,20.334500499999997,0.0}]);158.1306;0;1.557781;0.0;0.0;0.00000900284890458;0.0;0.0;0.0;169.003555;48.711227;-0.92345;0.092137;0.372492;3.092737
2130;1.0;191.31884621170587;133;74;194;13;258;314;735.229431;0.151621;541.536499;[13,74,133,194,258,314];0.0;0.0;0.963804;138.9015597281672;3390484.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006841;0.000155;880.751343;212.03094483333328;2131;-37.064602;{124.221001,-37.064602,0.0};124.221001;-1.386286;2114;2115;0.016895;1.582745;2130;2132;2148;2149;'cell2130';[2132,2115,2114,2130,2148,2149];[cell[2113],cell[2114],cell[2129],cell[2131],cell[2147],cell[2148]];138.9015597281672;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.00526621301322;0.000058890142862;0.0;0.0000002603043696;191.278885;1000.0;polygon ([{125.9054985,-38.276451,0.0},{122.6194995,-35.830002,0.0},{122.05900199999999,-37.4435005,0.0},{124.70500200000001,-35.410101,0.0},{123.7085,-38.717000999999996,0.0},{126.331501,-36.5864505,0.0},{125.9054985,-38.276451,0.0}]);142.935394;0;1.557781;0.0;0.0;0.00000874844767695;0.0;0.0;0.0;191.278885;70.438713;0.659808;-0.448762;-0.602716;-1.835976
970;1.0;188.4947548402906;314;258;17;197;81;135;731.519043;0.24848;618.850708;[17,81,135,197,258,314];0.0;0.0;0.964067;159.0614707331469;3390507.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00905;0.00011;-823.767334;211.33435433333335;971;32.0928;{62.043999,32.0928,0.0};62.043999;3.801639;952;953;0.016781;1.810179;970;972;990;991;'cell970';[970,990,991,972,953,952];[cell[951],cell[952],cell[969],cell[971],cell[989],cell[990]];159.0614707331469;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0060274733653608;0.0000673524161604;0.0;0.000000340821616;188.457047;1000.0;polygon ([{60.5132485,33.344100999999995,0.0},{63.514351,30.83035,0.0},{64.1339495,32.3594495,0.0},{61.482099500000004,30.516999999999996,0.0},{62.639348999999996,33.6650505,0.0},{59.9847985,31.727900499999997,0.0},{60.5132485,33.344100999999995,0.0}]);147.907196;0;1.557781;0.0;0.0;0.00000930501796491;0.0;0.0;0.0;188.457047;66.446579;0.748328;0.397157;0.531292;-0.684649
3899;1.0;187.12027461773317;290;229;351;171;48;106;729.695129;0.161741;486.658997;[48,106,171,229,290,351];0.0;0.0;0.964471;124.71524925413866;3388913.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005037;0.000589;1973.924438;209.4130861666667;3900;-45.294899;{-130.417999,-45.294899,0.0};-130.417999;0.180144;3887;3888;0.016586;1.402058;3899;3901;3913;3914;'cell3899';[3913,3914,3901,3888,3887,3899];[cell[3886],cell[3887],cell[3898],cell[3900],cell[3912],cell[3913]];124.71524925413866;0.0;0.0;0.0;0.0;0.000004;0.0;0.0;0.0047341053024476;0.0000521672132408;0.0;0.0000002093299576;187.080521;1000.0;polygon ([{-132.66999800000002,-44.7199995,0.0},{-128.077999,-45.76565,0.0},{-128.5555,-44.0800495,0.0},{-130.034996,-47.013399,0.0},{-130.78299700000002,-43.574098500000005,0.0},{-132.411003,-46.468649,0.0},{-132.66999800000002,-44.7199995,0.0}]);134.705109;0;1.557781;0.0;0.0;0.0000083298652999;0.0;0.0;0.0;187.080521;63.395004;-0.535569;-0.45609;-0.710737;-1.857245
2266;1.0;192.64917175965368;182;121;238;59;301;1;736.965088;0.263879;696.108887;[1,59,121,182,238,301];0.0;0.0;0.96317;178.89659801269102;3393418.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009577;0.00029;-1977.786011;207.25757883333324;2267;-5.38011;{152.018997,-5.38011,0.0};152.018997;2.489573;2255;2256;0.017191;2.054008;2266;2268;2279;2280;'cell2266';[2280,2268,2256,2255,2266,2279];[cell[2254],cell[2255],cell[2265],cell[2267],cell[2278],cell[2279]];178.89659801269102;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0067695593389556;0.0000764247080608;0.0;0.0000003671273892;192.611877;1000.0;polygon ([{151.959999,-7.170815,0.0},{152.0479965,-3.5870100000000003,0.0},{150.56150050000002,-4.49676,0.0},{153.5299985,-4.46906,0.0},{150.512497,-6.301769999999999,0.0},{153.490997,-6.246565,0.0},{151.959999,-7.170815,0.0}]);174.619888;0;1.557781;0.0;0.0;0.00000981621800114;0.0;0.0;0.0;192.611877;74.256721;0.467118;-0.87921;-0.093763;0.683518
3866;1.0;186.33257089411927;182;236;300;1;54;116;728.646851;0.143612;493.205078;[1,54,116,182,236,300];0.0;0.0;0.964679;126.44619018215339;3386638.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0043;0.001292;1838.513306;207.04390416666652;3867;-52.015999;{-143.300995,-52.015999,0.0};-143.300995;-0.99732;1843;1853;0.016487;1.408375;3857;3866;3877;3878;'cell3866';[3866,3877,3878,1843,1853,3857];[cell[1842],cell[1852],cell[3856],cell[3865],cell[3876],cell[3877]];126.44619018215339;0.0;0.0;0.0;0.0;0.000007;0.0;0.0;0.0047997554337004;0.00005240225365;0.0;0.0000002080648992;186.29245;1000.0;polygon ([{-143.4039995,-53.795950000000005,0.0},{-145.792,-53.0079995,0.0},{-145.5494995,-51.217600000000004,0.0},{-143.26099399999998,-50.230900000000005,0.0},{-140.99349999999998,-50.952749499999996,0.0},{-140.894501,-52.7201995,0.0},{-143.4039995,-53.795950000000005,0.0}]);127.984001;0;1.557781;0.0;0.0;0.00000838228250237;0.0;0.0;0.0;186.29245;62.569557;-0.367791;-0.493454;-0.788183;-0.23451
3655;1.0;201.04040579386677;15;312;74;257;131;195;747.765015;0.101487;512.886292;[15,74,131,195,257,312];0.0;0.0;0.964349;131.90464790474905;3393264.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007919;0.000064;1498.375977;206.89418516666674;3656;-28.127399;{-56.920101,-28.127399,0.0};-56.920101;-1.350617;3646;3647;0.016607;1.486362;3655;3657;3666;3667;'cell3655';[3646,3655,3666,3667,3657,3647];[cell[3645],cell[3646],cell[3654],cell[3656],cell[3665],cell[3666]];131.90464790474905;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0049926545895556;0.0000553039627512;0.0;0.0000002970282708;200.999512;1000.0;polygon ([{-56.4377,-26.5093495,0.0},{-58.3856505,-26.95615,0.0},{-54.9603005,-27.631249,0.0},{-58.920150500000005,-28.5342995,0.0},{-55.404251,-29.286199500000002,0.0},{-57.4228495,-29.7452,0.0},{-56.4377,-26.5093495,0.0}]);151.872604;0;1.557781;0.0;0.0;0.00000854506475809;0.0;0.0;0.0;200.999512;83.641312;-0.738954;0.481349;-0.471434;-0.369135
1677;1.0;168.00608235900282;54;356;116;304;177;240;703.399963;0.170044;517.504883;[54,116,177,240,304,356];0.0;0.0;0.964189;132.48935708529365;3382331.5;0.0;0.0;0.0;0.00000002758256837;0.0;0.0;0.00001017719705323;0.002256;0.003974;963.539673;206.8353881666667;1678;-64.766403;{-30.0326,-64.766403,0.0};-30.0326;-0.459456;1665;1666;0.016749;1.439307;1677;1679;1691;1692;'cell1677';[1665,1677,1691,1692,1679,1666];[cell[1664],cell[1665],cell[1676],cell[1678],cell[1690],cell[1691]];132.48935708529365;0.0;0.0;0.0;0.0;0.000016;0.0;0.0;0.0050399941166964;0.0000535531591332;0.0;0.000000231803348;167.966507;1000.0;polygon ([{-26.9556995,-63.784600999999995,0.0},{-30.3071,-62.967201,0.0},{-26.2252005,-65.54870199999999,0.0},{-33.3444,-63.794952499999994,0.0},{-29.762,-66.568901,0.0},{-33.5405995,-65.6093025,0.0},{-26.9556995,-63.784600999999995,0.0}]);115.233597;0;1.557781;0.0;0.0;0.00000856228258666;0.0;0.0;0.0;167.966507;42.531708;-0.213364;0.369073;-0.904578;2.535494
3995;1.0;189.8376820295436;95;42;272;218;337;156;733.287903;0.171791;435.138641;[42,95,156,218,272,337];0.0;0.0;0.964116;112.00817763921326;3392373.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005127;0.000249;3176.666992;206.79740400000006;3996;-38.818802;{-106.563004,-38.818802,0.0};-106.563004;-5.184626;3590;3591;0.016749;1.267756;3977;3978;3995;3997;'cell3995';[3591,3590,3997,3978,3977,3995];[cell[3589],cell[3590],cell[3976],cell[3977],cell[3994],cell[3996]];112.00817763921326;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0042371548296696;0.0000471701581456;0.0;0.0000002000280576;189.798141;1000.0;polygon ([{-104.21350100000001,-38.979851,0.0},{-105.721001,-40.2687015,0.0},{-107.3395005,-37.357752,0.0},{-108.0325015,-40.2697505,0.0},{-108.800503,-38.762251,0.0},{-105.0935025,-37.519800000000004,0.0},{-104.21350100000001,-38.979851,0.0}]);141.181198;0;1.557781;0.0;0.0;0.0000079322892082;0.0;0.0;0.0;189.798141;66.097977;-0.746803;-0.22211;-0.626859;-1.338647
1234;1.0;198.5955925049148;338;272;35;217;92;157;744.651733;0.124933;543.380249;[35,92,157,217,272,338];0.0;0.0;0.964366;139.57866494113892;3395719.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009282;0.000158;761.114685;206.623698;1235;-15.5151;{73.917297,-15.5151,0.0};73.917297;1.865687;1228;1229;0.016607;1.571197;1234;1236;1242;1243;'cell1234';[1234,1242,1243,1236,1229,1228];[cell[1227],cell[1228],cell[1233],cell[1235],cell[1241],cell[1242]];139.57866494113892;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.005286199819712;0.0000584604694972;0.0;0.000000351239744;198.555115;1000.0;polygon ([{73.2616995,-13.969899999999999,0.0},{74.60264950000001,-17.054650000000002,0.0},{75.698448,-15.568750000000001,0.0},{72.7750965,-16.9799495,0.0},{74.9953495,-14.0156,0.0},{72.141449,-15.449850000000001,0.0},{73.2616995,-13.969899999999999,0.0}]);164.484894;0;1.557781;0.0;0.0;0.00000876783023699;0.0;0.0;0.0;198.555115;79.326263;0.925849;0.26693;-0.267492;-3.907202
3488;1.0;200.12926917884175;88;28;145;327;209;269;746.593262;0.130625;447.982605;[28,88,145,209,269,327];0.0;0.0;0.963511;115.10731086785327;3395245.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00657;0.000175;2851.901367;205.92069516666675;3489;-27.847401;{-83.912697,-27.847401,0.0};-83.912697;0.418496;3475;3476;0.017005;1.313125;3488;3490;3503;3504;'cell3488';[3476,3475,3488,3503,3504,3490];[cell[3474],cell[3475],cell[3487],cell[3489],cell[3502],cell[3503]];115.10731086785327;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0043556282929816;0.00004885822975;0.0;0.000000250965262;200.088898;1000.0;polygon ([{-81.8885995,-27.787001,0.0},{-85.9412995,-27.8778505,0.0},{-84.8518985,-29.3374005,0.0},{-84.994648,-26.377601,0.0},{-82.7510985,-29.2841005,0.0},{-83.03539649999999,-26.339150500000002,0.0},{-81.8885995,-27.787001,0.0}]);152.152603;0;1.557781;0.0;0.0;0.00000803143078117;0.0;0.0;0.0;200.088898;81.408691;-0.87921;0.093763;-0.467118;-1.535549
1134;1.0;205.78523159109102;270;338;32;90;202;148;753.726196;0.228452;605.701904;[32,90,148,202,270,338];0.0;0.0;0.963643;155.61617335796691;3395714.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008837;0.000311;-413.736877;205.679958;1135;-0.0;{105.859001,-0.0,0.0};105.859001;-2.335323;1119;1134;0.01694;1.772401;1151;1152;1301;1315;'cell1134';[1151,1152,1315,1301,1119,1134];[cell[1118],cell[1133],cell[1150],cell[1151],cell[1300],cell[1314]];155.61617335796691;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0058911219479096;0.0000659467874476;0.0;0.0000003403751248;205.747009;1000.0;polygon ([{104.2729985,-0.0,0.0},{105.22050100000001,1.580155,0.0},{106.83850100000001,1.56892,0.0},{107.4445,-0.0,0.0},{105.22050100000001,-1.580155,0.0},{106.83850100000001,-1.56892,0.0},{104.2729985,-0.0,0.0}]);180.0;0;1.557781;0.0;0.0;0.00000921274595904;0.0;0.0;0.0;205.747009;88.312233;0.961938;-0.273267;-0.0;-0.509238
3502;1.0;196.7096860313644;88;29;145;327;210;269;742.223572;0.14467;435.492096;[29,88,145,210,269,327];0.0;0.0;0.963683;111.85857955062936;3394773.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006119;0.00013;3182.042236;205.6457523333335;3503;-30.8274;{-85.7911,-30.8274,0.0};-85.7911;1.593971;3488;3489;0.016931;1.274964;3502;3504;3518;3519;'cell3502';[3489,3488,3502,3518,3519,3504];[cell[3487],cell[3488],cell[3501],cell[3503],cell[3517],cell[3518]];111.85857955062936;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0042354771389856;0.0000474383505264;0.0;0.0000002325102924;196.669586;1000.0;polygon ([{-83.69030000000001,-30.7741,0.0},{-87.89555,-30.84525,0.0},{-86.8018495,-32.29545,0.0},{-86.88050100000001,-29.36785,0.0},{-84.61669950000001,-32.2539995,0.0},{-84.8518985,-29.3374005,0.0},{-83.69030000000001,-30.7741,0.0}]);149.172607;0;1.557781;0.0;0.0;0.00000792746595788;0.0;0.0;0.0;196.669586;76.736984;-0.856399;0.063024;-0.512453;-1.862667
3544;1.0;168.75914390943967;90;32;158;339;214;270;704.486511;0.300771;332.857178;[32,90,158,214,270,339];0.0;0.0;0.963576;85.49938919243013;3403579.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004124;0.001184;6410.868164;205.47859716666622;3545;-3.13784;{-107.818001,-3.13784,0.0};-107.818001;-0.325104;3528;3529;0.017029;0.979068;3544;3546;3562;3563;'cell3544';[3529,3528,3544,3562,3563,3546];[cell[3527],cell[3528],cell[3543],cell[3545],cell[3561],cell[3562]];85.49938919243013;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0032418174847156;0.0000364287705168;0.0;0.0000001974979408;168.7229;1000.0;polygon ([{-106.200001,-3.149075,0.0},{-109.4350015,-3.124765,0.0},{-108.8445015,-4.679305,0.0},{-108.424,-1.56892,0.0},{-107.193001,-4.70449,0.0},{-106.83850100000001,-1.56892,0.0},{-106.200001,-3.149075,0.0}]);176.862167;0;1.557781;0.0;0.0;0.00000701489789585;0.0;0.0;0.0;168.7229;42.440411;-0.950604;-0.305542;-0.054738;8.037431
